images,seg,bboxes
20181107132300_camera_frontcenter_000002940.png,20181107132300_label_frontcenter_000002940.png,20181107132300_label3D_frontcenter_000002940.txt
20181107132300_camera_frontcenter_000002941.png,20181107132300_label_frontcenter_000002941.png,20181107132300_label3D_frontcenter_000002941.txt
20181107132300_camera_frontcenter_000002947.png,20181107132300_label_frontcenter_000002947.png,20181107132300_label3D_frontcenter_000002947.txt
20181107132300_camera_frontcenter_000002961.png,20181107132300_label_frontcenter_000002961.png,20181107132300_label3D_frontcenter_000002961.txt
20181107132300_camera_frontcenter_000002981.png,20181107132300_label_frontcenter_000002981.png,20181107132300_label3D_frontcenter_000002981.txt
20181107132300_camera_frontcenter_000002982.png,20181107132300_label_frontcenter_000002982.png,20181107132300_label3D_frontcenter_000002982.txt
20181107132300_camera_frontcenter_000002985.png,20181107132300_label_frontcenter_000002985.png,20181107132300_label3D_frontcenter_000002985.txt
20181107132300_camera_frontcenter_000002994.png,20181107132300_label_frontcenter_000002994.png,20181107132300_label3D_frontcenter_000002994.txt
20181107132300_camera_frontcenter_000002996.png,20181107132300_label_frontcenter_000002996.png,20181107132300_label3D_frontcenter_000002996.txt
20181107132300_camera_frontcenter_000003011.png,20181107132300_label_frontcenter_000003011.png,20181107132300_label3D_frontcenter_000003011.txt
20181107132300_camera_frontcenter_000003012.png,20181107132300_label_frontcenter_000003012.png,20181107132300_label3D_frontcenter_000003012.txt
20181107132300_camera_frontcenter_000003019.png,20181107132300_label_frontcenter_000003019.png,20181107132300_label3D_frontcenter_000003019.txt
20181107132300_camera_frontcenter_000003020.png,20181107132300_label_frontcenter_000003020.png,20181107132300_label3D_frontcenter_000003020.txt
20181107132300_camera_frontcenter_000003035.png,20181107132300_label_frontcenter_000003035.png,20181107132300_label3D_frontcenter_000003035.txt
20181107132300_camera_frontcenter_000003038.png,20181107132300_label_frontcenter_000003038.png,20181107132300_label3D_frontcenter_000003038.txt
20181107132300_camera_frontcenter_000003044.png,20181107132300_label_frontcenter_000003044.png,20181107132300_label3D_frontcenter_000003044.txt
20181107132300_camera_frontcenter_000003047.png,20181107132300_label_frontcenter_000003047.png,20181107132300_label3D_frontcenter_000003047.txt
20181107132300_camera_frontcenter_000003051.png,20181107132300_label_frontcenter_000003051.png,20181107132300_label3D_frontcenter_000003051.txt
20181107132300_camera_frontcenter_000003060.png,20181107132300_label_frontcenter_000003060.png,20181107132300_label3D_frontcenter_000003060.txt
20181107132300_camera_frontcenter_000003077.png,20181107132300_label_frontcenter_000003077.png,20181107132300_label3D_frontcenter_000003077.txt
20181107132300_camera_frontcenter_000003078.png,20181107132300_label_frontcenter_000003078.png,20181107132300_label3D_frontcenter_000003078.txt
20181107132300_camera_frontcenter_000003094.png,20181107132300_label_frontcenter_000003094.png,20181107132300_label3D_frontcenter_000003094.txt
20181107132300_camera_frontcenter_000003102.png,20181107132300_label_frontcenter_000003102.png,20181107132300_label3D_frontcenter_000003102.txt
20181107132300_camera_frontcenter_000003110.png,20181107132300_label_frontcenter_000003110.png,20181107132300_label3D_frontcenter_000003110.txt
20181107132300_camera_frontcenter_000003131.png,20181107132300_label_frontcenter_000003131.png,20181107132300_label3D_frontcenter_000003131.txt
20181107132300_camera_frontcenter_000003135.png,20181107132300_label_frontcenter_000003135.png,20181107132300_label3D_frontcenter_000003135.txt
20181107132300_camera_frontcenter_000003136.png,20181107132300_label_frontcenter_000003136.png,20181107132300_label3D_frontcenter_000003136.txt
20181107132300_camera_frontcenter_000003138.png,20181107132300_label_frontcenter_000003138.png,20181107132300_label3D_frontcenter_000003138.txt
20181107132300_camera_frontcenter_000003149.png,20181107132300_label_frontcenter_000003149.png,20181107132300_label3D_frontcenter_000003149.txt
20181107132300_camera_frontcenter_000003173.png,20181107132300_label_frontcenter_000003173.png,20181107132300_label3D_frontcenter_000003173.txt
20181107132300_camera_frontcenter_000003178.png,20181107132300_label_frontcenter_000003178.png,20181107132300_label3D_frontcenter_000003178.txt
20181107132300_camera_frontcenter_000003195.png,20181107132300_label_frontcenter_000003195.png,20181107132300_label3D_frontcenter_000003195.txt
20181107132300_camera_frontcenter_000003203.png,20181107132300_label_frontcenter_000003203.png,20181107132300_label3D_frontcenter_000003203.txt
20181107132300_camera_frontcenter_000003214.png,20181107132300_label_frontcenter_000003214.png,20181107132300_label3D_frontcenter_000003214.txt
20181107132300_camera_frontcenter_000003229.png,20181107132300_label_frontcenter_000003229.png,20181107132300_label3D_frontcenter_000003229.txt
20181107132300_camera_frontcenter_000003242.png,20181107132300_label_frontcenter_000003242.png,20181107132300_label3D_frontcenter_000003242.txt
20181107132300_camera_frontcenter_000003244.png,20181107132300_label_frontcenter_000003244.png,20181107132300_label3D_frontcenter_000003244.txt
20181107132300_camera_frontcenter_000003247.png,20181107132300_label_frontcenter_000003247.png,20181107132300_label3D_frontcenter_000003247.txt
20181107132300_camera_frontcenter_000003263.png,20181107132300_label_frontcenter_000003263.png,20181107132300_label3D_frontcenter_000003263.txt
20181107132300_camera_frontcenter_000003272.png,20181107132300_label_frontcenter_000003272.png,20181107132300_label3D_frontcenter_000003272.txt
20181107132300_camera_frontcenter_000003274.png,20181107132300_label_frontcenter_000003274.png,20181107132300_label3D_frontcenter_000003274.txt
20181107132300_camera_frontcenter_000003287.png,20181107132300_label_frontcenter_000003287.png,20181107132300_label3D_frontcenter_000003287.txt
20181107132300_camera_frontcenter_000003325.png,20181107132300_label_frontcenter_000003325.png,20181107132300_label3D_frontcenter_000003325.txt
20181107132300_camera_frontcenter_000003344.png,20181107132300_label_frontcenter_000003344.png,20181107132300_label3D_frontcenter_000003344.txt
20181107132300_camera_frontcenter_000003350.png,20181107132300_label_frontcenter_000003350.png,20181107132300_label3D_frontcenter_000003350.txt
20181107132300_camera_frontcenter_000003361.png,20181107132300_label_frontcenter_000003361.png,20181107132300_label3D_frontcenter_000003361.txt
20181107132300_camera_frontcenter_000003389.png,20181107132300_label_frontcenter_000003389.png,20181107132300_label3D_frontcenter_000003389.txt
20181107132300_camera_frontcenter_000003415.png,20181107132300_label_frontcenter_000003415.png,20181107132300_label3D_frontcenter_000003415.txt
20181107132300_camera_frontcenter_000003419.png,20181107132300_label_frontcenter_000003419.png,20181107132300_label3D_frontcenter_000003419.txt
20181107132300_camera_frontcenter_000003424.png,20181107132300_label_frontcenter_000003424.png,20181107132300_label3D_frontcenter_000003424.txt
20181107132300_camera_frontcenter_000003482.png,20181107132300_label_frontcenter_000003482.png,20181107132300_label3D_frontcenter_000003482.txt
20181107132300_camera_frontcenter_000003485.png,20181107132300_label_frontcenter_000003485.png,20181107132300_label3D_frontcenter_000003485.txt
20181107132300_camera_frontcenter_000003501.png,20181107132300_label_frontcenter_000003501.png,20181107132300_label3D_frontcenter_000003501.txt
20181107132300_camera_frontcenter_000003516.png,20181107132300_label_frontcenter_000003516.png,20181107132300_label3D_frontcenter_000003516.txt
20181107132300_camera_frontcenter_000003518.png,20181107132300_label_frontcenter_000003518.png,20181107132300_label3D_frontcenter_000003518.txt
20181107132300_camera_frontcenter_000003526.png,20181107132300_label_frontcenter_000003526.png,20181107132300_label3D_frontcenter_000003526.txt
20181107132300_camera_frontcenter_000003530.png,20181107132300_label_frontcenter_000003530.png,20181107132300_label3D_frontcenter_000003530.txt
20181107132300_camera_frontcenter_000003544.png,20181107132300_label_frontcenter_000003544.png,20181107132300_label3D_frontcenter_000003544.txt
20181107132300_camera_frontcenter_000003558.png,20181107132300_label_frontcenter_000003558.png,20181107132300_label3D_frontcenter_000003558.txt
20181107132300_camera_frontcenter_000003567.png,20181107132300_label_frontcenter_000003567.png,20181107132300_label3D_frontcenter_000003567.txt
20181107132300_camera_frontcenter_000003570.png,20181107132300_label_frontcenter_000003570.png,20181107132300_label3D_frontcenter_000003570.txt
20181107132300_camera_frontcenter_000003575.png,20181107132300_label_frontcenter_000003575.png,20181107132300_label3D_frontcenter_000003575.txt
20181107132300_camera_frontcenter_000003584.png,20181107132300_label_frontcenter_000003584.png,20181107132300_label3D_frontcenter_000003584.txt
20181107132300_camera_frontcenter_000003588.png,20181107132300_label_frontcenter_000003588.png,20181107132300_label3D_frontcenter_000003588.txt
20181107132300_camera_frontcenter_000003597.png,20181107132300_label_frontcenter_000003597.png,20181107132300_label3D_frontcenter_000003597.txt
20181107132300_camera_frontcenter_000003600.png,20181107132300_label_frontcenter_000003600.png,20181107132300_label3D_frontcenter_000003600.txt
20181107132300_camera_frontcenter_000003605.png,20181107132300_label_frontcenter_000003605.png,20181107132300_label3D_frontcenter_000003605.txt
20181107132300_camera_frontcenter_000003606.png,20181107132300_label_frontcenter_000003606.png,20181107132300_label3D_frontcenter_000003606.txt
20181107132300_camera_frontcenter_000003612.png,20181107132300_label_frontcenter_000003612.png,20181107132300_label3D_frontcenter_000003612.txt
20181107132300_camera_frontcenter_000003617.png,20181107132300_label_frontcenter_000003617.png,20181107132300_label3D_frontcenter_000003617.txt
20181107132300_camera_frontcenter_000003619.png,20181107132300_label_frontcenter_000003619.png,20181107132300_label3D_frontcenter_000003619.txt
20181107132300_camera_frontcenter_000003635.png,20181107132300_label_frontcenter_000003635.png,20181107132300_label3D_frontcenter_000003635.txt
20181107132300_camera_frontcenter_000003637.png,20181107132300_label_frontcenter_000003637.png,20181107132300_label3D_frontcenter_000003637.txt
20181107132300_camera_frontcenter_000003653.png,20181107132300_label_frontcenter_000003653.png,20181107132300_label3D_frontcenter_000003653.txt
20181107132300_camera_frontcenter_000003670.png,20181107132300_label_frontcenter_000003670.png,20181107132300_label3D_frontcenter_000003670.txt
20181107132300_camera_frontcenter_000003683.png,20181107132300_label_frontcenter_000003683.png,20181107132300_label3D_frontcenter_000003683.txt
20181107132300_camera_frontcenter_000003684.png,20181107132300_label_frontcenter_000003684.png,20181107132300_label3D_frontcenter_000003684.txt
20181107132300_camera_frontcenter_000003733.png,20181107132300_label_frontcenter_000003733.png,20181107132300_label3D_frontcenter_000003733.txt
20181107132300_camera_frontcenter_000003743.png,20181107132300_label_frontcenter_000003743.png,20181107132300_label3D_frontcenter_000003743.txt
20181107132300_camera_frontcenter_000003749.png,20181107132300_label_frontcenter_000003749.png,20181107132300_label3D_frontcenter_000003749.txt
20181107132300_camera_frontcenter_000003764.png,20181107132300_label_frontcenter_000003764.png,20181107132300_label3D_frontcenter_000003764.txt
20181107132300_camera_frontcenter_000003771.png,20181107132300_label_frontcenter_000003771.png,20181107132300_label3D_frontcenter_000003771.txt
20181107132300_camera_frontcenter_000003773.png,20181107132300_label_frontcenter_000003773.png,20181107132300_label3D_frontcenter_000003773.txt
20181107132300_camera_frontcenter_000003790.png,20181107132300_label_frontcenter_000003790.png,20181107132300_label3D_frontcenter_000003790.txt
20181107132300_camera_frontcenter_000003804.png,20181107132300_label_frontcenter_000003804.png,20181107132300_label3D_frontcenter_000003804.txt
20181107132300_camera_frontcenter_000003812.png,20181107132300_label_frontcenter_000003812.png,20181107132300_label3D_frontcenter_000003812.txt
20181107132300_camera_frontcenter_000003819.png,20181107132300_label_frontcenter_000003819.png,20181107132300_label3D_frontcenter_000003819.txt
20181107132300_camera_frontcenter_000003827.png,20181107132300_label_frontcenter_000003827.png,20181107132300_label3D_frontcenter_000003827.txt
20181107132300_camera_frontcenter_000003832.png,20181107132300_label_frontcenter_000003832.png,20181107132300_label3D_frontcenter_000003832.txt
20181107132300_camera_frontcenter_000003858.png,20181107132300_label_frontcenter_000003858.png,20181107132300_label3D_frontcenter_000003858.txt
20181107132300_camera_frontcenter_000003867.png,20181107132300_label_frontcenter_000003867.png,20181107132300_label3D_frontcenter_000003867.txt
20181107132300_camera_frontcenter_000003868.png,20181107132300_label_frontcenter_000003868.png,20181107132300_label3D_frontcenter_000003868.txt
20181107132300_camera_frontcenter_000003874.png,20181107132300_label_frontcenter_000003874.png,20181107132300_label3D_frontcenter_000003874.txt
20181107132300_camera_frontcenter_000003878.png,20181107132300_label_frontcenter_000003878.png,20181107132300_label3D_frontcenter_000003878.txt
20181107132300_camera_frontcenter_000003884.png,20181107132300_label_frontcenter_000003884.png,20181107132300_label3D_frontcenter_000003884.txt
